post_id,label_id,label
51265953,1,How-to
49475298,3,Conceptual
52979877,1,How-to
48515889,1,How-to
50872399,2,Debug
50991149,2,Debug
51183808,1,How-to
49027765,3,Conceptual
48614721,1,How-to
53056440,2,Debug
50028372,1,How-to
50243120,2,Debug
52358701,1,How-to
52299423,1,How-to
53347729,1,How-to
50718664,2,Debug
52998068,2,Debug
50189695,3,Conceptual
50078215,2,Debug
49643081,2,Debug
50804848,2,Debug
53938016,1,How-to
48071988,3,Conceptual
53824522,1,How-to
52543200,2,Debug
53168372,2,Debug
53698196,2,Debug
48415625,1,How-to
50483153,3,Conceptual
53547919,3,Conceptual
49579794,1,How-to
49690617,2,Debug
49470345,1,How-to
53279973,3,Conceptual
53834364,1,How-to
51435234,2,Debug
51292258,3,Conceptual
52624314,2,Debug
50420398,2,Debug
49844139,2,Debug
52579607,2,Debug
53316741,1,How-to
49156603,2,Debug
51525107,2,Debug
53575575,3,Conceptual
48865002,1,How-to
53882309,1,How-to
48393405,1,How-to
53640989,3,Conceptual
51621767,2,Debug
49232259,1,How-to
52010588,2,Debug
51571449,2,Debug
50102449,1,How-to
52542820,1,How-to
48641686,2,Debug
53866538,2,Debug
52981423,2,Debug
52487845,2,Debug
48676752,2,Debug
50685660,3,Conceptual
50793763,1,How-to
48839181,1,How-to
53242540,1,How-to
52325673,3,Conceptual
50906938,2,Debug
48478081,2,Debug
50153406,2,Debug
53423109,2,Debug
51754154,1,How-to
51625007,3,Conceptual
48709565,3,Conceptual
49990116,2,Debug
53309873,1,How-to
53294210,2,Debug
50396226,1,How-to
49876414,1,How-to
53295796,1,How-to
53927176,3,Conceptual
50558472,1,How-to
49991071,2,Debug
53767231,3,Conceptual
50250194,2,Debug
51719743,3,Conceptual
53861999,2,Debug
48162760,2,Debug
51465587,2,Debug
53729735,1,How-to
53710821,2,Debug
49137547,2,Debug
49426974,2,Debug
51439093,1,How-to
49845209,2,Debug
51850397,3,Conceptual
51789823,2,Debug
50409807,1,How-to
49083512,2,Debug
51275353,2,Debug
48422391,1,How-to
52771860,3,Conceptual
49730653,2,Debug
48595170,2,Debug
50767853,3,Conceptual
53102199,3,Conceptual
48238668,2,Debug
52110112,2,Debug
50185952,2,Debug
48756443,1,How-to
53639286,2,Debug
51495647,2,Debug
48673545,3,Conceptual
52056664,3,Conceptual
53642802,3,Conceptual
48493761,1,How-to
52275185,2,Debug
52129797,3,Conceptual
50266257,2,Debug
50523441,1,How-to
50197943,2,Debug
50256373,1,How-to
50703311,2,Debug
51932208,2,Debug
49652475,3,Conceptual
50977470,3,Conceptual
52104063,1,How-to
51632188,2,Debug
50475518,2,Debug
48786924,2,Debug
53870022,3,Conceptual
53052187,2,Debug
51550899,1,How-to
52150304,1,How-to
51929375,2,Debug
52029104,3,Conceptual
49193098,1,How-to
49400647,2,Debug
48810786,3,Conceptual
52738883,1,How-to
50739080,1,How-to
53348451,1,How-to
52326285,3,Conceptual
51453504,2,Debug
50880174,1,How-to
50675341,1,How-to
50013150,2,Debug
52763314,2,Debug
49717462,1,How-to
49238937,2,Debug
50961837,1,How-to
50073587,1,How-to
53492106,3,Conceptual
48480480,1,How-to
51436680,2,Debug
51266271,2,Debug
48068695,2,Debug
52102737,2,Debug
51640688,2,Debug
48810340,1,How-to
53371804,2,Debug
49134468,2,Debug
53481238,2,Debug
51460692,2,Debug
50048598,2,Debug
53282431,2,Debug
48811155,3,Conceptual
52668356,3,Conceptual
48253559,2,Debug
53304551,1,How-to
51437226,1,How-to
52130685,3,Conceptual
51701866,1,How-to
52832815,1,How-to
52336758,2,Debug
49204221,2,Debug
49956090,2,Debug
51869390,1,How-to
51922244,1,How-to
53668999,2,Debug
53948338,1,How-to
50840319,3,Conceptual
50603645,1,How-to
53911954,1,How-to
49439966,1,How-to
53077744,1,How-to
49586234,2,Debug
49667507,2,Debug
49526859,1,How-to
50444372,2,Debug
50359305,1,How-to
48155347,2,Debug
50304286,2,Debug
51673275,3,Conceptual
50144814,2,Debug
52843075,2,Debug
50229594,2,Debug
49074854,3,Conceptual
53039685,2,Debug
53345717,1,How-to
49021290,1,How-to
50565080,1,How-to
52500971,1,How-to
49654485,3,Conceptual
50993346,3,Conceptual
48694238,3,Conceptual
53970929,3,Conceptual
50666544,2,Debug
49892073,1,How-to
52321253,2,Debug
51667396,2,Debug
52974205,1,How-to
52904637,1,How-to
51655127,2,Debug
51718873,2,Debug
50760568,1,How-to
53776098,2,Debug
49865008,2,Debug
49476488,2,Debug
52135172,2,Debug
50163436,2,Debug
52148713,2,Debug
53371132,2,Debug
53937491,2,Debug
49234845,1,How-to
52285768,1,How-to
49844956,2,Debug
53283200,2,Debug
53054900,2,Debug
50096542,3,Conceptual
48276855,3,Conceptual
53888455,3,Conceptual
52765095,2,Debug
50307564,2,Debug
52427238,2,Debug
49029322,3,Conceptual
50790173,1,How-to
49769335,1,How-to
53759592,1,How-to
53589972,2,Debug
51980029,2,Debug
49123158,2,Debug
51826832,1,How-to
51051899,2,Debug
49639390,3,Conceptual
50032625,2,Debug
51040456,3,Conceptual
49364102,2,Debug
48421406,2,Debug
53696096,2,Debug
53716571,1,How-to
51515819,3,Conceptual
49553942,1,How-to
51354268,1,How-to
51703145,1,How-to
49639704,2,Debug
51035697,2,Debug
48297287,1,How-to
53822243,1,How-to
52210944,2,Debug
53344965,1,How-to
52689901,2,Debug
48756371,1,How-to
53378517,2,Debug
52053434,2,Debug
48932245,1,How-to
50549101,3,Conceptual
48641951,1,How-to
48620472,3,Conceptual
48062580,1,How-to
52795628,3,Conceptual
49076452,3,Conceptual
52505340,3,Conceptual
51021757,2,Debug
48215626,1,How-to
53688845,2,Debug
49948068,1,How-to
48557511,1,How-to
48994094,3,Conceptual
51756255,1,How-to
51544742,2,Debug
48227481,2,Debug
49856333,3,Conceptual
52516014,2,Debug
49588774,2,Debug
51329104,2,Debug
49428089,2,Debug
51600826,2,Debug
52496522,3,Conceptual
51708275,2,Debug
49189629,1,How-to
50196179,1,How-to
52929576,2,Debug
53675603,1,How-to
52932637,2,Debug
48144434,3,Conceptual
52814578,2,Debug
50915257,1,How-to
51947006,3,Conceptual
48048775,3,Conceptual
50912531,1,How-to
51148169,2,Debug
51207172,2,Debug
48454756,2,Debug
50820548,2,Debug
49816918,2,Debug
49338037,1,How-to
52593597,1,How-to
53275610,2,Debug
49234855,2,Debug
50209581,3,Conceptual
48667336,2,Debug
52000203,2,Debug
49125599,3,Conceptual
49474480,1,How-to
50219505,2,Debug
50501357,2,Debug
48280982,3,Conceptual
48634655,2,Debug
50956569,2,Debug
52084903,1,How-to
51656771,2,Debug
49306406,2,Debug
51268964,2,Debug
50358280,1,How-to
49958231,2,Debug
49306855,1,How-to
52313162,1,How-to
51434387,2,Debug
52321534,3,Conceptual
50576621,2,Debug
50279114,2,Debug
53488148,1,How-to
52251374,1,How-to
52042691,2,Debug
52609315,2,Debug
53451737,2,Debug
50442230,2,Debug
51066099,2,Debug
53873961,2,Debug
52405732,1,How-to
48988377,2,Debug
53651744,2,Debug
53530130,2,Debug
51217817,1,How-to
50701188,1,How-to
48534795,2,Debug
53881129,2,Debug
53465640,2,Debug
49562532,2,Debug
52726927,2,Debug
53903546,2,Debug
53197379,1,How-to
51156822,2,Debug
49218476,2,Debug
50401685,2,Debug
52024350,2,Debug
49767050,1,How-to
49978962,2,Debug
50544196,2,Debug
51412221,2,Debug
50471654,2,Debug
53411752,2,Debug
52742779,1,How-to
48377296,1,How-to
49483977,1,How-to
48512022,1,How-to
49827841,1,How-to
51948666,1,How-to
48340181,2,Debug
51060408,3,Conceptual
50925059,2,Debug
53158063,2,Debug
53909188,1,How-to
49562927,1,How-to
53583635,1,How-to
48400066,1,How-to
49609832,2,Debug
51691110,1,How-to
50996961,1,How-to
50432579,1,How-to
51869775,2,Debug
49598918,2,Debug
52862521,3,Conceptual
51408800,3,Conceptual
52021177,1,How-to
50925791,3,Conceptual
50515684,3,Conceptual
52944041,1,How-to
49376450,2,Debug
51459262,1,How-to
48506417,1,How-to
53179287,2,Debug
52435737,1,How-to
50476587,1,How-to
49217162,2,Debug
48471556,1,How-to
49035736,2,Debug
50548099,2,Debug
48381535,2,Debug
52934666,3,Conceptual
53245947,1,How-to
48060774,3,Conceptual
53824044,2,Debug
50452915,2,Debug
52428879,1,How-to
50712503,2,Debug
48745095,2,Debug
53456073,2,Debug
50457451,3,Conceptual
49383339,3,Conceptual
51903673,1,How-to
52868331,2,Debug
50543703,1,How-to
53992120,2,Debug
48534374,1,How-to
49410495,1,How-to
49618362,2,Debug
50391827,2,Debug
53068787,2,Debug
53542910,2,Debug
50344829,3,Conceptual
51871114,1,How-to
53857373,1,How-to
49153431,2,Debug
49406960,3,Conceptual
52352094,2,Debug
49039570,1,How-to
49313702,3,Conceptual
48446684,1,How-to
53626649,1,How-to
50374882,2,Debug
49938938,2,Debug
50220759,2,Debug
52581857,2,Debug
51220514,1,How-to
50788687,2,Debug
49794900,3,Conceptual
48179653,2,Debug
49561269,2,Debug
52432254,1,How-to
51523512,2,Debug
48308452,2,Debug
49428465,1,How-to
51816522,1,How-to
51875428,3,Conceptual
48892523,3,Conceptual
52523106,1,How-to
48965340,2,Debug
52758401,2,Debug
52541970,2,Debug
49199144,3,Conceptual
50074451,3,Conceptual
52588539,2,Debug
52256089,1,How-to
49563844,1,How-to
49890024,1,How-to
49304175,2,Debug
53306861,1,How-to
50913453,2,Debug
48248475,2,Debug
52178347,1,How-to
50571684,2,Debug
50681165,1,How-to
52819565,2,Debug
48638494,1,How-to
49017511,2,Debug
53427048,3,Conceptual
52044682,2,Debug
51477671,3,Conceptual
53763442,2,Debug
52024047,1,How-to
51799665,2,Debug
53096379,3,Conceptual
52444998,2,Debug
52619129,3,Conceptual
51414149,1,How-to
50781560,2,Debug
53103482,2,Debug
49169946,3,Conceptual
51603557,4,Architecture
48547660,1,How-to
51925962,2,Debug
50512495,1,How-to
52822159,1,How-to
48462624,2,Debug
52157480,2,Debug
51831811,2,Debug
51883164,2,Debug
48531483,2,Debug
51043102,1,How-to
52072127,3,Conceptual
48143221,1,How-to
48911695,1,How-to
48156304,3,Conceptual
52656159,2,Debug
49314480,3,Conceptual
50241478,1,How-to
48375569,2,Debug
49510542,2,Debug
53457073,2,Debug
53788567,2,Debug
48393331,2,Debug
49488663,2,Debug
49536887,1,How-to
48864008,1,How-to
51349736,2,Debug
51139606,1,How-to
50605851,2,Debug
49347918,1,How-to
51869677,3,Conceptual
52890704,2,Debug
48371341,3,Conceptual
53019819,1,How-to
49885602,1,How-to
51691794,2,Debug
53739988,1,How-to
51918804,3,Conceptual
51733979,2,Debug
48119370,2,Debug
51258054,2,Debug
49716307,2,Debug
53961086,1,How-to
53879154,2,Debug
52527994,2,Debug
48422875,3,Conceptual
48944427,2,Debug
51308367,1,How-to
50820310,1,How-to
53756339,3,Conceptual
49107492,2,Debug
52867670,2,Debug
52439356,3,Conceptual
52074597,3,Conceptual
53925040,2,Debug
48319822,3,Conceptual
52870046,2,Debug
50375681,1,How-to
51984126,2,Debug
49035827,3,Conceptual
50968746,2,Debug
53919973,3,Conceptual
52124940,1,How-to
49634238,1,How-to
50897149,2,Debug
51667635,3,Conceptual
50040422,2,Debug
50643044,1,How-to
50655524,2,Debug
48455590,1,How-to
52078953,2,Debug
51225372,3,Conceptual
48733850,3,Conceptual
50086256,1,How-to
48195745,3,Conceptual
53876302,2,Debug
52309342,2,Debug
52701177,1,How-to
52121362,2,Debug
50035911,2,Debug
49202900,3,Conceptual
48254913,2,Debug
52223787,2,Debug
52013820,3,Conceptual
52776137,3,Conceptual
48382508,1,How-to
51073478,2,Debug
48202869,2,Debug
48102107,1,How-to
48733010,2,Debug
53098759,3,Conceptual
52645863,2,Debug
48996243,1,How-to
50118693,2,Debug
50296837,2,Debug
48535819,1,How-to
48734593,2,Debug
52445505,2,Debug
52424374,1,How-to
52966520,2,Debug
48981326,1,How-to
51697177,2,Debug
53679120,1,How-to
50494270,2,Debug
53049732,2,Debug
49998878,2,Debug
53302270,2,Debug
53854830,2,Debug
52651828,3,Conceptual
48734242,2,Debug
49168733,1,How-to
51515313,1,How-to
52097741,2,Debug
51973608,2,Debug
50423538,2,Debug
51214893,3,Conceptual
53281726,2,Debug
53347141,1,How-to
52778098,2,Debug
49388980,3,Conceptual
52621131,2,Debug
53720907,1,How-to
48311053,1,How-to
51976686,1,How-to
53657981,2,Debug
52983132,2,Debug
50573255,3,Conceptual
53247917,3,Conceptual
50119404,2,Debug
51082690,3,Conceptual
51714900,1,How-to
51433577,2,Debug
53955468,2,Debug
53075766,2,Debug
53703400,2,Debug
52583588,2,Debug
52626952,2,Debug
53859102,3,Conceptual
49051407,1,How-to
49943211,2,Debug
50893847,2,Debug
50009979,3,Conceptual
52465719,2,Debug
50131851,2,Debug
48870206,1,How-to
51918719,3,Conceptual
49079691,1,How-to
48693821,2,Debug
52932293,2,Debug
50024695,3,Conceptual
51689620,2,Debug
50697126,3,Conceptual
48396979,2,Debug
52567704,2,Debug
53733498,1,How-to
48259856,2,Debug
51550386,1,How-to
52677618,2,Debug
52203458,3,Conceptual
51291991,1,How-to
48638298,3,Conceptual
51321149,2,Debug
49559670,2,Debug
52150825,2,Debug
48993738,1,How-to
51197999,2,Debug
48080972,1,How-to
53956333,1,How-to
51826868,1,How-to
50718722,1,How-to
49120545,1,How-to
48868747,3,Conceptual
49655891,3,Conceptual
51539980,3,Conceptual
51059049,2,Debug
50192622,2,Debug
51649709,2,Debug
52063757,3,Conceptual
48422746,1,How-to
49789227,1,How-to
48681065,3,Conceptual
50356575,2,Debug
51569372,2,Debug
51622160,3,Conceptual
51302234,1,How-to
49521322,1,How-to
48206503,3,Conceptual
53301449,3,Conceptual
52960067,2,Debug
49301296,1,How-to
50072476,1,How-to
49333566,1,How-to
50270428,1,How-to
50020093,2,Debug
48640685,1,How-to
49313225,3,Conceptual
51289110,1,How-to
48904022,1,How-to
53374186,2,Debug
53182812,2,Debug
49006276,2,Debug
51392074,3,Conceptual
49440858,1,How-to
50593152,1,How-to
50252521,1,How-to
51034035,3,Conceptual
49963503,2,Debug
48743556,1,How-to
51057762,2,Debug
51569971,2,Debug
49113383,3,Conceptual
48316410,1,How-to
51073773,1,How-to
51487069,1,How-to
50408727,2,Debug
51477865,1,How-to
49983544,2,Debug
48830404,2,Debug
50753937,3,Conceptual
52055968,1,How-to
51875213,1,How-to
50253623,1,How-to
53004921,1,How-to
53674372,2,Debug
49704919,3,Conceptual
51485955,1,How-to
48089451,2,Debug
48743899,2,Debug
48139239,2,Debug
50478201,1,How-to
53309746,1,How-to
48756397,2,Debug
49962566,3,Conceptual
49256015,2,Debug
48777329,2,Debug
49625056,2,Debug
50268987,2,Debug
52182226,2,Debug
51797667,3,Conceptual
50286500,2,Debug
52794194,3,Conceptual
52785929,3,Conceptual
51036891,2,Debug
52192705,2,Debug
48884320,2,Debug
48762914,2,Debug
51678501,2,Debug
50055634,2,Debug
50583488,1,How-to
48066089,1,How-to
51906759,1,How-to
50680872,2,Debug
52629577,2,Debug
49133758,2,Debug
51645745,2,Debug
48246734,2,Debug
48353969,1,How-to
48687273,1,How-to
51947564,3,Conceptual
48627278,2,Debug
48576977,2,Debug
52259716,2,Debug
49077072,1,How-to
51675327,1,How-to
50949443,2,Debug
51245070,1,How-to
49187728,2,Debug
48663964,2,Debug
50598995,2,Debug
48821076,2,Debug
51337562,2,Debug
49276528,2,Debug
51880121,2,Debug
48712370,2,Debug
49401568,2,Debug
53345375,1,How-to
50381394,2,Debug
49779581,1,How-to
49412588,2,Debug
51634604,2,Debug
48478258,1,How-to
50312240,2,Debug
48948298,1,How-to
52286540,1,How-to
50792933,2,Debug
48485958,2,Debug
49826304,2,Debug
51317221,2,Debug
50105369,2,Debug
53447174,2,Debug
51028069,2,Debug
49819323,3,Conceptual
52685197,2,Debug
53085582,3,Conceptual
50215034,2,Debug
48615304,1,How-to
48548372,2,Debug
48974644,2,Debug
52292299,3,Conceptual
51925080,1,How-to
51820783,3,Conceptual
52862005,1,How-to
49822788,1,How-to
53059999,2,Debug
53457071,2,Debug
53518830,2,Debug
50171912,2,Debug
50206814,1,How-to
51765045,2,Debug
51362378,1,How-to
48704053,2,Debug
50454383,2,Debug
49738358,1,How-to
51064253,2,Debug
51518823,2,Debug
50381942,2,Debug
53759481,2,Debug
53305673,1,How-to
50230754,1,How-to
49304628,2,Debug
48438540,3,Conceptual
51405782,2,Debug
51143312,1,How-to
51682043,2,Debug
48282686,2,Debug
52580801,4,Architecture
49624282,1,How-to
51674293,2,Debug
50376427,1,How-to
51890582,2,Debug
51755222,1,How-to
53068811,1,How-to
50532514,1,How-to
51171515,2,Debug
49954612,2,Debug
49057875,2,Debug
52726305,2,Debug
50707556,2,Debug
52229962,1,How-to
53450410,2,Debug
49733984,2,Debug
48063761,2,Debug
52058547,1,How-to
52610137,1,How-to
48700041,2,Debug
52800531,2,Debug
50855188,1,How-to
53135461,2,Debug
53745643,1,How-to
53020526,2,Debug
51543105,1,How-to
48776284,1,How-to
50641894,1,How-to
49379403,2,Debug
51071956,2,Debug
52883268,2,Debug
50650612,3,Conceptual
48392388,3,Conceptual
49259334,2,Debug
50439298,1,How-to
50324639,2,Debug
50367961,1,How-to
52615063,2,Debug
52241376,2,Debug
53467836,2,Debug
49194691,1,How-to
52192413,2,Debug
48830541,3,Conceptual
49303374,2,Debug
52368933,2,Debug
49004805,1,How-to
48129502,2,Debug
51201649,2,Debug
53429879,2,Debug
50262069,1,How-to
51884370,2,Debug
50167019,2,Debug
51183295,2,Debug
49740782,3,Conceptual
51755197,1,How-to
48838251,1,How-to
49367769,1,How-to
52284595,2,Debug
49021697,2,Debug
53759788,2,Debug
48467034,1,How-to
53052366,1,How-to
48943045,1,How-to
51111017,1,How-to
52280897,2,Debug
53096577,3,Conceptual
53407764,3,Conceptual
52397271,2,Debug
51002958,3,Conceptual
51052718,1,How-to
52859780,3,Conceptual
49130081,2,Debug
51171959,2,Debug
49842036,1,How-to
50102342,2,Debug
52102909,2,Debug
52041335,2,Debug
51217133,1,How-to
50277500,2,Debug
52508671,3,Conceptual
50000818,3,Conceptual
51847087,3,Conceptual
52071670,3,Conceptual
50651471,2,Debug
48483398,1,How-to
52678532,2,Debug
50695412,1,How-to
53669727,2,Debug
52542751,2,Debug
49014840,2,Debug
50868568,2,Debug
50770660,2,Debug
53280187,2,Debug
48202746,2,Debug
50175733,1,How-to
52721296,1,How-to
53957833,2,Debug
49654824,2,Debug
53334328,2,Debug
52630200,2,Debug
53151925,2,Debug
51589782,2,Debug
49276440,1,How-to
48230846,2,Debug
51363631,1,How-to
48203931,1,How-to
52587834,2,Debug
51078629,1,How-to
51277995,2,Debug
49407411,1,How-to
48580934,2,Debug
52812435,2,Debug
51492153,2,Debug
48060603,2,Debug
50821310,2,Debug
52831394,2,Debug
53831987,2,Debug
52830440,1,How-to
49926033,2,Debug
49943130,3,Conceptual
52881071,1,How-to
48675114,2,Debug
51725774,1,How-to
53291320,2,Debug
53340439,2,Debug
49282586,2,Debug
53151455,2,Debug
51543054,2,Debug
50889498,3,Conceptual
50659034,2,Debug
51725031,2,Debug
50807334,1,How-to
53497776,3,Conceptual
52032540,1,How-to
50802744,2,Debug
53583679,2,Debug
52198656,2,Debug
51951527,1,How-to
53837992,3,Conceptual
53254524,2,Debug
52816976,2,Debug
49663318,3,Conceptual
50943510,4,Architecture
49666663,1,How-to
49421969,3,Conceptual
53875271,3,Conceptual
53379251,2,Debug
49477173,2,Debug
50993373,2,Debug
53642855,2,Debug
52056968,2,Debug
51058690,1,How-to
51557140,2,Debug
50488401,2,Debug
50872770,1,How-to
50922534,1,How-to
50631541,3,Conceptual
48810000,2,Debug
52824066,1,How-to
51199020,2,Debug
49229030,2,Debug
52779194,2,Debug
48794475,3,Conceptual
48528460,3,Conceptual
52430224,2,Debug
48284070,2,Debug
53656756,2,Debug
51033633,1,How-to
49418692,3,Conceptual
50705946,3,Conceptual
53708818,3,Conceptual
53344610,2,Debug
53413141,2,Debug
51404763,2,Debug
48764743,2,Debug
51476425,2,Debug
50928644,2,Debug
49926932,1,How-to
50250472,2,Debug
48743601,3,Conceptual
50025067,1,How-to
50961180,2,Debug
48623757,2,Debug
51100426,2,Debug
52611694,2,Debug
53521473,3,Conceptual
50524406,2,Debug
51712310,2,Debug
49233185,3,Conceptual
51211170,3,Conceptual
